DATETIME,평균여행기간,LAR,LARPLUS,GEN,평균허수,총합허수,최대허수,최소허수,평균최대출발인원,SUM최대출인원,평균최소출발인,SUM최소출발인,성인평균상품가,아동평균상품가,유아평균상품가,사용행사개수,사용마스터개수,출발확정개수,총쇼핑횟수,평균쇼핑횟수,총선택관광횟수,평균선택관광횟수,KE,OZ,AY,AZ,EK,TK,LH,AF,BA,EY,QR,SU,ZE,TW,KA,BX,KL,R3,AR,CX,OK,LO,CA,HY,VN,SQ,JE,OS,DB,국적기,저가항공,외항사,출발자수
2016-04-30,9,5,2,126,3,507,14,0,0,83,19,2658,2048421,1991406,502020,133,108,14,323,3,278,4,35,35,4,0,16,13,8,0,0,0,12,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,70,0,63,262
2016-05-01,9,5,1,133,3,537,23,0,0,32,20,2785,1864719,1845245,410467,139,110,13,294,3,254,4,41,27,8,1,9,7,12,0,0,1,11,3,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,1,1,68,0,71,277
2016-05-02,9,3,0,88,3,307,15,-15,1,135,20,1830,1830351,1817659,463468,91,81,8,206,3,182,4,32,8,7,1,11,0,6,0,0,10,11,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,40,0,51,199
2016-05-03,9,8,3,126,4,651,26,0,0,62,19,2698,1909970,1870394,435383,137,117,11,302,3,206,4,33,45,1,0,4,3,12,1,2,5,11,4,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,78,0,59,196
2016-05-04,9,4,6,110,3,461,22,-1,0,73,19,2325,2083791,2040116,545376,120,104,12,250,3,233,4,41,9,5,6,22,4,7,1,0,8,7,5,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,50,0,70,142
2016-05-05,9,8,9,148,4,725,18,-4,0,146,19,3178,2107557,2052187,471745,165,145,19,342,3,251,4,50,46,11,0,11,9,7,0,1,5,7,2,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,96,0,69,276
2016-05-06,9,2,6,130,4,664,22,0,0,66,19,2660,2044847,1988363,479239,138,113,29,316,3,274,4,46,30,7,1,10,11,7,0,0,1,15,6,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,76,0,62,424
2016-05-07,9,3,1,120,4,532,21,0,0,0,19,2463,1845153,1801814,519922,124,101,7,298,3,269,4,33,34,3,0,16,11,6,0,0,0,11,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,67,0,57,55
2016-05-08,9,5,0,139,3,557,20,0,0,61,20,2900,1790236,1755924,410344,144,116,8,299,3,284,4,37,37,7,2,10,6,10,0,0,3,9,3,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,1,1,74,0,70,176
2016-05-09,9,3,0,97,4,430,22,-20,0,77,20,2010,1854110,1823540,461494,100,84,12,216,3,191,4,30,13,7,2,15,1,6,0,0,9,12,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,43,0,57,298
2016-05-10,9,8,1,134,4,615,20,0,0,32,19,2818,1946993,1889804,432075,143,124,12,303,3,209,4,35,51,1,0,5,4,11,1,0,4,11,4,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,86,0,57,214
2016-05-11,9,4,3,121,4,522,21,-1,0,52,19,2490,1971015,1926125,513536,128,109,19,264,3,226,4,40,14,7,2,24,3,6,1,3,8,7,8,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,54,0,74,300
2016-05-12,9,10,7,154,3,587,19,-2,1,191,19,3308,2077596,2024812,472510,171,146,19,334,3,245,3,49,45,10,0,13,12,8,0,1,7,7,2,0,0,0,0,2,0,0,1,14,0,0,0,0,0,0,0,0,94,0,77,441
2016-05-13,9,3,5,138,4,596,20,-2,0,64,19,2828,1990979,1932493,488874,146,117,25,324,3,301,4,46,33,7,1,13,9,7,0,1,5,14,6,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,79,0,67,507
2016-05-14,9,5,2,137,4,650,30,-1,0,120,19,2863,1875277,1837298,478914,144,119,28,312,3,269,4,38,41,4,0,18,12,9,0,0,0,12,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,79,0,65,377
2016-05-15,9,5,0,128,3,469,18,-2,0,32,20,2675,1866691,1825323,405536,133,109,13,287,3,241,4,35,33,7,1,8,7,9,0,0,2,7,5,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,1,0,68,0,65,299
2016-05-16,9,3,0,105,2,308,16,-16,0,77,19,2121,1945462,1900240,484116,108,92,9,236,3,188,4,35,15,8,2,14,1,6,0,0,8,10,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,58,271
2016-05-17,9,9,2,141,3,506,22,-3,0,60,19,2993,2001684,1939098,430394,152,129,17,306,3,189,4,37,49,2,0,6,3,14,1,2,5,13,4,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,86,0,66,339
2016-05-18,9,4,4,130,3,446,19,-1,0,52,19,2690,1968224,1919442,508541,138,116,19,271,3,240,4,42,17,6,8,26,3,6,1,1,8,7,8,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,59,0,79,394
2016-05-19,9,9,9,161,3,673,19,-3,0,146,19,3448,2061145,2012837,446675,179,151,18,363,3,278,4,53,48,12,0,9,14,7,0,1,6,10,2,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,101,0,78,307
2016-05-20,9,1,3,140,4,584,17,0,0,20,19,2788,1992104,1941806,440141,144,117,18,331,3,284,4,50,32,7,1,11,10,7,0,1,2,14,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,82,0,62,343
2016-05-21,9,5,2,127,3,516,21,0,0,77,19,2643,1886186,1846552,461324,134,112,13,304,3,264,4,35,36,3,0,15,13,9,0,0,1,11,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,71,0,63,238
2016-05-22,9,5,0,139,4,589,20,0,0,0,19,2875,1780763,1752583,410110,144,114,10,310,3,281,4,35,32,7,2,12,7,12,0,0,3,11,4,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,1,0,67,0,77,143
2016-05-23,9,3,0,99,3,322,28,0,0,45,19,2001,1931392,1884676,458882,102,88,11,193,3,169,4,34,15,8,1,11,1,5,0,0,10,10,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49,0,53,293
2016-05-24,9,8,1,138,4,648,22,0,0,32,19,2913,1992918,1932707,445193,147,129,13,306,3,201,4,37,51,1,0,4,3,12,0,1,5,11,5,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,88,0,59,253
2016-05-25,9,4,2,130,3,496,18,-1,1,138,19,2675,1985419,1932433,501050,136,118,14,266,3,230,4,41,17,5,5,25,3,8,0,2,8,8,9,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,58,0,78,279
2016-05-26,9,8,7,165,4,824,28,0,0,173,19,3503,2016755,1971650,451580,180,155,21,358,3,241,4,46,52,12,0,9,14,10,0,2,5,9,4,0,0,0,0,2,0,0,1,14,0,0,0,0,0,0,0,0,98,0,82,392
2016-05-27,9,2,2,141,4,627,20,0,0,20,19,2813,1966200,1915359,441850,145,120,22,329,3,281,4,50,29,7,1,13,10,7,0,0,2,14,7,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,79,0,66,427
2016-05-28,9,5,0,142,4,670,21,-2,0,45,19,2933,1892496,1850884,467721,147,121,19,330,3,302,4,42,40,4,0,16,12,9,0,0,1,12,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,82,0,65,336
2016-05-29,9,6,0,148,4,622,23,0,0,50,20,3090,1785785,1754052,403300,154,122,14,332,3,298,4,41,34,6,1,13,7,12,0,0,3,11,6,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,1,1,75,0,79,264
2016-05-30,9,3,0,103,3,358,18,-15,0,90,19,2091,1902601,1863007,460401,106,93,11,223,3,185,4,35,15,7,2,11,1,6,0,0,9,12,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,56,211
2016-05-31,9,8,0,147,5,826,26,-2,0,61,19,3073,2006980,1945083,440883,155,132,17,322,3,212,4,39,52,4,0,5,3,12,0,1,6,12,4,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,91,0,64,331
2016-06-01,9,4,2,130,2,389,19,-2,1,215,19,2663,2041925,1984065,506762,136,113,14,242,3,227,4,41,17,5,5,23,3,7,0,3,9,10,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,58,0,78,357
2016-06-02,9,11,8,163,3,697,18,-14,1,199,19,3482,2160603,2083812,471254,182,151,20,369,3,286,4,60,46,9,0,10,11,9,0,1,7,8,4,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,106,0,76,429
2016-06-03,9,1,1,136,3,501,14,-2,0,65,19,2686,2060317,2022384,453417,138,114,18,309,3,266,4,49,32,6,1,10,11,6,0,0,1,13,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,81,0,57,470
2016-06-04,9,5,0,131,2,377,12,-11,1,212,20,2728,1961336,1921777,451849,136,111,13,289,3,274,4,37,36,3,0,17,8,10,0,0,0,13,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,73,0,63,370
2016-06-05,9,5,2,136,3,443,13,0,0,45,19,2850,1865145,1837286,408830,143,114,11,297,3,275,4,41,32,6,1,11,8,12,0,0,2,8,3,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,1,73,0,70,243
2016-06-06,9,3,0,97,3,319,15,-1,0,44,19,1959,1948578,1904358,470561,100,90,9,214,3,180,4,35,16,8,1,10,1,5,0,0,9,9,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51,0,49,297
2016-06-07,9,7,3,140,4,699,19,0,0,0,19,2953,1900232,1849565,443064,150,126,17,320,3,238,4,36,48,4,0,8,1,13,1,1,8,9,3,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,84,0,66,291
2016-06-08,9,4,2,129,3,462,18,-2,1,200,19,2650,1971820,1921369,506686,135,116,8,250,3,228,4,43,19,5,4,23,2,7,0,1,8,10,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,62,0,73,222
2016-06-09,9,8,4,161,4,695,21,-1,1,244,19,3337,2058230,2007779,458756,173,146,18,327,3,259,4,53,40,11,0,10,11,11,0,0,8,7,4,0,0,0,0,4,0,0,1,13,0,0,0,0,0,0,0,0,93,0,80,448
2016-06-10,9,2,1,137,4,584,22,0,0,20,19,2696,2021270,1973877,466160,140,116,20,310,3,262,4,48,33,6,1,11,8,7,0,0,1,14,6,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,81,0,59,374
2016-06-11,9,6,0,131,3,512,20,-1,1,212,19,2723,1876108,1831166,475347,137,114,6,279,3,247,4,35,35,4,0,17,11,8,0,0,3,13,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,70,0,67,142
2016-06-12,9,5,1,147,4,663,18,0,0,64,19,3055,1788436,1753930,429535,153,122,14,321,3,295,4,38,35,7,4,12,8,13,0,0,4,8,5,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,1,73,0,80,238
2016-06-13,9,4,0,98,3,397,20,-21,0,76,19,2008,1931527,1882576,478490,102,90,8,216,3,190,4,37,14,9,2,8,1,5,0,0,9,10,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51,0,51,225
2016-06-14,9,8,3,148,4,661,20,-2,0,32,19,3138,1936954,1867357,451612,159,135,16,339,3,239,4,39,54,4,0,8,1,14,1,1,6,10,3,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,93,0,66,301
2016-06-15,9,4,2,132,3,453,21,-2,1,256,19,2710,1974310,1919405,507573,138,118,14,255,3,242,4,44,21,5,3,23,2,7,0,1,9,8,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,65,0,73,298
2016-06-16,9,8,4,162,3,690,22,-3,1,231,19,3345,2098855,2039539,435150,174,153,17,346,3,258,4,54,48,10,0,10,11,9,0,1,4,7,3,0,0,0,0,2,0,0,1,14,0,0,0,0,0,0,0,0,102,0,72,343
2016-06-17,9,3,1,135,3,502,20,-2,0,65,19,2686,1992775,1938984,455902,139,114,16,310,3,266,4,47,31,9,1,11,10,6,0,0,2,13,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,78,0,61,302
2016-06-18,9,6,0,134,3,529,16,0,1,257,19,2793,1878241,1841084,478515,140,115,7,299,3,277,4,36,37,4,0,16,10,9,0,0,3,14,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,73,0,67,211
2016-06-19,9,5,1,134,3,525,17,0,0,32,20,2800,1801727,1770684,421541,140,114,9,301,3,272,4,38,35,7,2,9,8,11,0,0,2,8,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,1,0,73,0,67,199
2016-06-20,9,3,0,100,3,401,26,-15,0,76,19,2043,1905871,1856522,476373,103,93,10,219,3,186,4,35,16,9,1,11,1,4,0,0,9,10,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51,0,52,259
2016-06-21,9,8,2,137,4,625,17,0,0,32,19,2903,2000114,1919624,437210,147,130,14,310,3,176,4,41,46,4,0,6,1,11,0,2,3,10,6,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,87,0,60,339
2016-06-22,9,4,2,128,3,424,20,-14,1,258,19,2663,1966632,1910081,498325,134,118,8,258,3,240,4,46,16,5,3,19,2,6,0,3,7,12,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,62,0,72,257
2016-06-23,9,7,3,157,4,692,21,-5,1,217,19,3247,2031376,1957364,435689,167,146,11,343,3,259,4,51,47,10,0,9,10,8,0,0,4,7,3,0,0,0,0,3,0,0,1,14,0,0,0,0,0,0,0,0,98,0,69,274
2016-06-24,9,3,1,124,3,454,21,-1,0,54,19,2486,2039896,1987077,474943,128,108,16,320,3,258,4,46,24,7,1,8,10,6,0,0,1,13,7,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,70,0,58,319
2016-06-25,9,6,0,125,3,446,14,0,1,180,20,2628,1872677,1825441,463690,131,109,9,296,3,273,4,35,36,3,0,16,6,7,0,1,2,13,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,71,0,60,201
2016-06-26,9,5,1,133,3,460,15,-1,0,77,19,2775,1833976,1792092,429620,139,110,12,305,3,287,4,39,33,7,1,7,7,11,0,0,3,8,4,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,1,72,0,67,304
2016-06-27,9,4,0,92,2,240,17,-20,0,44,19,1903,1908487,1875445,469863,96,87,7,214,3,174,4,32,14,8,2,10,1,4,0,0,9,10,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,46,0,50,193
2016-06-28,9,8,2,132,3,536,24,-1,0,69,19,2793,1969716,1909660,431143,142,123,13,297,3,180,4,38,45,3,0,7,1,12,0,0,5,10,4,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,83,0,59,268
2016-06-29,9,4,1,127,3,430,21,0,2,276,19,2628,1950809,1896484,488626,132,119,11,251,3,224,4,40,18,5,8,20,2,5,0,5,5,11,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,58,0,74,248
2016-06-30,9,8,2,165,3,608,15,-20,1,186,19,3392,2033684,1987793,430058,175,150,13,351,3,273,4,52,48,9,0,10,12,9,0,1,5,9,3,0,0,0,0,2,0,0,1,14,0,0,0,0,0,0,0,0,100,0,75,330
2016-07-01,9,3,2,146,3,517,18,-3,1,261,19,2951,2054402,2003529,465222,151,127,18,340,3,319,4,50,37,8,1,11,13,6,0,0,2,13,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,87,0,64,402
2016-07-02,9,5,2,129,2,394,18,-20,1,180,19,2713,2001858,1953123,481848,136,115,8,291,3,268,4,40,37,4,0,16,8,6,0,0,2,12,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,77,0,59,233
2016-07-03,9,6,1,140,3,492,12,-3,0,0,20,2955,1836148,1798107,414321,147,115,8,320,3,300,4,42,34,8,1,8,7,13,0,0,3,8,4,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,1,76,0,71,282
2016-07-04,9,4,0,100,3,316,15,0,0,44,19,2053,1978276,1929296,482080,104,92,5,234,3,214,4,35,14,9,2,12,2,6,0,0,8,9,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49,0,55,149
2016-07-05,9,8,2,133,4,596,22,-20,0,0,19,2818,2062439,2003075,443576,143,126,11,289,3,198,4,40,44,4,0,5,1,13,1,1,5,9,2,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,84,0,59,225
2016-07-06,9,4,2,127,3,436,25,-1,1,225,19,2618,2017013,1964412,511040,133,117,9,251,3,234,4,42,20,6,5,20,2,5,1,1,8,9,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,62,0,71,222
2016-07-07,9,8,4,162,3,621,16,-2,1,212,19,3375,2220671,2161797,455657,174,153,11,363,3,302,4,56,49,11,0,7,9,8,0,2,4,7,3,0,0,0,0,3,0,0,1,14,0,0,0,0,0,0,0,0,105,0,69,252
2016-07-08,9,2,2,148,3,580,21,-2,1,245,19,2978,2083117,2021236,456333,152,126,22,335,3,328,4,49,41,7,1,10,12,7,0,0,1,13,6,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,90,0,62,429
2016-07-09,9,5,1,133,3,449,19,-1,1,225,20,2783,2032897,1974257,511093,139,118,14,291,3,278,4,41,40,4,0,16,8,5,0,0,2,12,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,81,0,58,314
2016-07-10,9,6,1,142,3,573,16,0,0,0,19,2950,1876334,1838736,420305,149,118,8,304,3,266,4,38,36,8,2,10,9,11,0,0,3,9,4,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,1,74,0,75,160
2016-07-11,9,3,1,99,3,368,20,-2,0,64,19,2018,2002260,1944192,477131,103,92,8,211,3,191,4,33,17,9,2,12,1,6,0,0,8,9,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,53,194
2016-07-12,9,8,1,132,3,488,23,-1,0,108,19,2783,2051764,1981729,452280,141,123,11,282,3,199,4,39,44,4,0,5,1,12,1,0,6,9,2,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,83,0,58,251
2016-07-13,9,4,2,124,2,381,20,-5,1,191,19,2563,2056267,2011145,510898,130,114,13,245,3,231,4,37,20,4,6,18,3,7,1,2,7,11,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,57,0,73,311
2016-07-14,9,9,2,153,3,511,14,-13,1,186,19,3192,2158108,2097901,450236,164,146,8,337,3,270,4,50,50,10,0,7,10,8,0,0,3,7,3,0,0,0,0,2,0,0,1,13,0,0,0,0,0,0,0,0,100,0,64,235
2016-07-15,9,1,2,153,2,413,17,-3,1,200,19,3083,2134178,2079082,505346,156,125,17,348,3,357,4,52,39,7,1,10,14,7,0,1,2,13,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,91,0,65,401
2016-07-16,9,5,2,118,2,369,16,0,1,135,19,2478,2121974,2070767,521173,125,107,9,261,3,225,4,33,36,3,0,16,7,4,0,0,2,13,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,69,0,56,225
2016-07-17,9,7,1,133,3,462,15,0,0,0,20,2835,1981892,1945161,455309,141,111,12,306,3,270,4,41,32,7,2,9,9,9,0,0,2,9,3,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,0,73,0,68,233
2016-07-18,9,3,0,99,3,306,15,0,0,44,19,2034,2121056,2068517,491556,102,93,5,231,3,188,4,33,17,6,1,12,1,5,0,0,9,10,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,52,129
2016-07-19,9,7,1,133,3,510,15,0,0,65,19,2798,2176232,2109658,460742,141,123,13,286,3,209,4,39,49,3,0,6,1,10,0,0,4,10,4,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,88,0,53,312
2016-07-20,9,4,1,121,2,345,15,0,1,155,19,2518,2330950,2269515,574207,126,111,8,237,3,203,4,37,20,5,4,19,2,5,0,1,7,11,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,57,0,69,216
2016-07-21,9,9,8,156,3,542,22,-3,0,154,19,3329,2458467,2385322,473993,173,154,19,344,3,267,4,57,49,9,0,7,12,8,0,1,3,7,4,0,0,0,0,2,0,0,1,13,0,0,0,0,0,0,0,0,106,0,67,436
2016-07-22,9,3,1,138,3,437,36,-17,1,245,19,2788,2441956,2388140,510059,142,118,28,317,3,296,4,45,35,6,1,11,11,7,0,2,1,10,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,80,0,62,546
2016-07-23,9,7,1,128,2,339,15,-2,0,135,20,2728,2389792,2331285,542420,136,115,12,285,3,276,4,38,36,3,0,16,9,8,0,0,2,14,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,74,0,62,341
2016-07-24,9,7,2,130,2,299,14,-1,0,66,19,2775,2345070,2299761,491773,139,112,17,285,3,254,4,42,26,7,2,8,9,10,0,1,1,9,5,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,1,68,0,71,446
2016-07-25,9,4,0,101,2,240,22,-15,2,224,19,2094,2374807,2324779,516632,105,92,10,233,3,215,4,33,19,8,2,11,1,5,0,0,8,12,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,52,0,53,240
2016-07-26,9,8,3,132,2,428,21,-1,0,9,19,2828,2535250,2443795,481865,143,128,16,290,3,217,4,39,50,3,0,5,2,11,1,1,3,10,2,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,89,0,54,336
2016-07-27,9,4,1,118,2,301,16,0,1,197,19,2435,2567445,2506974,599759,123,106,12,217,3,208,4,38,21,5,3,18,2,6,0,3,7,10,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,59,0,64,293
2016-07-28,9,10,4,148,3,573,24,-20,0,133,19,3146,2708609,2628949,487746,162,146,17,302,3,216,4,51,46,9,0,8,10,6,0,3,4,8,2,0,0,0,0,2,0,0,1,12,0,0,0,0,0,0,0,0,97,0,65,387
2016-07-29,9,3,3,138,3,449,16,-2,1,200,19,2808,2680797,2616874,891325,144,118,20,327,3,307,4,50,38,6,1,10,12,7,0,1,0,9,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,88,0,56,506
2016-07-30,9,6,1,128,2,350,18,-1,1,135,20,2708,2763444,2703311,553990,135,115,16,289,3,271,4,36,37,3,0,15,8,9,0,1,2,14,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,73,0,62,356
2016-07-31,9,8,1,132,2,356,14,-10,0,32,20,2845,2527310,2498750,479201,141,114,19,303,3,281,4,45,29,6,1,10,7,11,0,1,1,9,3,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,1,0,74,0,67,365
2016-08-01,9,4,1,106,3,411,20,-2,2,264,20,2224,2363385,2304340,515424,111,96,11,236,3,200,4,32,19,7,2,12,2,5,0,1,10,13,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,51,0,60,279
2016-08-02,9,9,2,128,3,543,32,0,0,137,19,2738,2497919,2398667,469875,139,124,13,303,3,219,4,36,49,3,0,3,1,11,0,0,3,11,5,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,85,0,54,262
2016-08-03,9,3,1,123,3,435,26,-1,1,202,19,2503,2430069,2368432,573230,127,110,11,245,3,227,4,41,18,4,3,19,3,6,0,0,8,11,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,59,0,68,227
2016-08-04,9,9,8,151,3,664,24,-23,1,168,19,3235,2509314,2421290,490047,168,143,18,336,3,275,4,58,43,9,0,8,8,8,0,3,3,9,2,0,0,0,0,2,0,0,1,14,0,0,0,0,0,0,0,0,101,0,67,353
2016-08-05,9,3,2,137,3,492,25,0,0,110,19,2765,2457695,2398386,517730,142,115,17,308,3,282,4,50,30,7,1,12,10,7,0,1,1,13,6,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,80,0,62,356
2016-08-06,9,6,4,121,2,318,15,-20,1,189,19,2603,2431532,2374074,550771,131,113,10,267,3,250,4,33,38,3,0,15,7,10,0,1,1,13,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,71,0,60,250
2016-08-07,9,8,1,134,2,404,35,-16,0,0,20,2885,2341956,2311160,460025,143,114,13,305,3,271,4,40,32,6,4,11,8,11,0,0,1,9,5,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,1,1,72,0,71,261
2016-08-08,9,3,2,106,3,345,15,-1,1,190,20,2223,2297790,2247007,500807,111,99,10,230,3,194,4,36,17,7,2,13,0,6,0,0,9,13,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,53,0,58,190
2016-08-09,9,9,2,140,3,543,17,-4,1,175,19,2973,2425548,2348501,464661,151,129,12,309,3,232,4,41,51,4,0,5,2,11,0,1,4,11,3,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,92,0,59,290
2016-08-10,9,4,1,129,4,536,23,0,1,212,19,2668,2264043,2213297,546847,134,119,13,255,3,246,4,41,19,5,3,23,2,6,0,1,9,11,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,74,237
2016-08-11,9,9,4,148,3,639,19,0,0,98,19,3139,2337942,2264787,462916,161,141,11,331,3,266,4,54,44,9,0,7,8,7,0,1,4,8,3,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,98,0,63,223
2016-08-12,9,2,2,142,3,524,20,-2,1,155,19,2873,2331245,2280895,501849,146,119,21,320,3,315,4,49,33,6,1,12,12,7,0,1,1,13,6,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,82,0,64,393
2016-08-13,9,6,0,130,3,453,20,0,0,135,20,2728,2254329,2207035,531665,136,115,9,289,3,276,4,35,38,4,0,15,9,7,0,0,2,14,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,73,0,63,240
2016-08-14,9,8,1,129,3,515,20,0,0,50,20,2775,2044063,2017354,452930,138,108,13,305,3,271,4,40,30,7,1,10,8,9,0,0,1,9,5,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,1,1,70,0,68,271
2016-08-15,9,3,0,100,3,405,15,-1,0,44,20,2063,2088357,2046328,484138,103,92,10,214,3,192,4,32,18,6,2,11,1,5,0,0,10,10,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,50,0,53,175
2016-08-16,9,10,1,136,4,638,22,0,0,57,19,2903,2108209,2039263,455035,147,128,9,315,3,237,4,40,52,4,0,4,2,10,0,0,4,11,3,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,92,0,55,172
2016-08-17,9,4,1,121,4,514,16,0,1,155,19,2508,2087109,2040379,544191,126,110,7,256,3,241,4,42,19,5,1,18,3,6,0,0,7,11,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,61,0,65,136
